"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","contrast","celltype"
1.19218862876311e-06,-0.532103370799488,0.223,0.306,0.035490263289649,"ACBD5","PD_vs_Ctrl","D1 medium spiny neuron"
1.2215032203847e-06,-0.610058779915791,0.159,0.237,0.036362929367632,"HACD4","PD_vs_Ctrl","D1 medium spiny neuron"
1.22583588953448e-06,0.772219259411535,0.239,0.161,0.0364919085955519,"TTF2","PD_vs_Ctrl","D1 medium spiny neuron"
1.31525636869926e-06,-0.504844550213781,0.272,0.362,0.0391538668398082,"CATSPERE","PD_vs_Ctrl","D1 medium spiny neuron"
1.34464988536274e-06,-0.527868060306837,0.255,0.342,0.0400288824373635,"PKN2-AS1","PD_vs_Ctrl","D1 medium spiny neuron"
1.3939060356507e-06,-0.540199233304164,0.163,0.245,0.0414951887752857,"CEP170B","PD_vs_Ctrl","D1 medium spiny neuron"
1.41682192924566e-06,-0.838505458993599,0.141,0.213,0.0421773720117142,"ZNF658","PD_vs_Ctrl","D1 medium spiny neuron"
1.50223313289548e-06,-0.686002929278661,0.176,0.253,0.0447199781331654,"AC016582.3","PD_vs_Ctrl","D1 medium spiny neuron"
1.62212819731563e-06,0.567554782702604,0.38,0.302,0.0482891343058889,"ARHGEF26","PD_vs_Ctrl","D1 medium spiny neuron"
1.63876773802044e-06,-0.612063204342826,0.135,0.211,0.0487844767931306,"MIEN1","PD_vs_Ctrl","D1 medium spiny neuron"
1.64522231839913e-06,0.805290816126389,0.208,0.135,0.0489766231964236,"LIMS2","PD_vs_Ctrl","D1 medium spiny neuron"
1.65046725381536e-06,-0.79597289226372,0.135,0.207,0.0491327596788295,"CRISPLD1","PD_vs_Ctrl","D1 medium spiny neuron"
1.66099523900071e-06,-0.943035356092607,0.137,0.204,0.0494461672698123,"AC004039.1","PD_vs_Ctrl","D1 medium spiny neuron"
6.72747836455918e-127,-2.37981523338972,0.235,0.636,2.00270303434562e-122,"B2M","PD_vs_Ctrl","D2 medium spiny neuron"
2.92024649568374e-125,-4.02122630949036,0.057,0.417,8.69328179300094e-121,"IFI6","PD_vs_Ctrl","D2 medium spiny neuron"
4.36368523012226e-111,-2.13220232931956,0.226,0.622,1.2990254561551e-106,"APOE","PD_vs_Ctrl","D2 medium spiny neuron"
4.43175030860369e-110,-5.76746898340548,0.012,0.307,1.31928774936823e-105,"MTND1P23","PD_vs_Ctrl","D2 medium spiny neuron"
4.24893555290716e-99,-2.02223726952399,0.242,0.616,1.26486562474493e-94,"CST3","PD_vs_Ctrl","D2 medium spiny neuron"
2.66655244601704e-85,-5.84348895914087,0.002,0.226,7.93805997654813e-81,"LINC02470","PD_vs_Ctrl","D2 medium spiny neuron"
1.74995397169667e-84,2.2325767762568,0.471,0.146,5.20943797834381e-80,"SNX31","PD_vs_Ctrl","D2 medium spiny neuron"
1.96969395913992e-83,-4.46190965709979,0.017,0.256,5.86358194696361e-79,"LINC02133","PD_vs_Ctrl","D2 medium spiny neuron"
2.67402505400114e-77,0.505365716846764,0.884,0.776,7.960305183256e-73,"DSCAM","PD_vs_Ctrl","D2 medium spiny neuron"
3.83304560861594e-75,0.870232104939326,0.783,0.588,1.14105934722888e-70,"DPH6-AS1","PD_vs_Ctrl","D2 medium spiny neuron"
2.82904075490448e-74,0.826969953196308,0.804,0.623,8.42177142327514e-70,"UTRN","PD_vs_Ctrl","D2 medium spiny neuron"
9.21220254062366e-72,0.866281829760864,0.79,0.611,2.74238057431826e-67,"HIBCH","PD_vs_Ctrl","D2 medium spiny neuron"
1.45859205764806e-68,1.08339806004615,0.659,0.322,4.3420826964125e-64,"UTY","PD_vs_Ctrl","D2 medium spiny neuron"
3.43340957202212e-64,1.0158678820653,0.715,0.335,1.02209169549527e-59,"NLGN4Y","PD_vs_Ctrl","D2 medium spiny neuron"
8.90988895782495e-64,-1.41884041279048,0.185,0.483,2.65238484385491e-59,"XIST","PD_vs_Ctrl","D2 medium spiny neuron"
1.80792909146012e-62,1.0280614422647,0.691,0.337,5.38202411236762e-58,"TTTY14","PD_vs_Ctrl","D2 medium spiny neuron"
1.4032364733989e-61,-1.96421168321904,0.117,0.372,4.17729465766118e-57,"AC004551.1","PD_vs_Ctrl","D2 medium spiny neuron"
3.28227377534144e-60,1.05819392862286,0.629,0.316,9.77100080181395e-56,"USP9Y","PD_vs_Ctrl","D2 medium spiny neuron"
3.8910670656699e-59,1.07032894133724,0.643,0.373,1.15833175477927e-54,"BRINP3","PD_vs_Ctrl","D2 medium spiny neuron"
5.40898302937065e-59,-1.35417669453039,0.285,0.55,1.61020015801335e-54,"TRPC6","PD_vs_Ctrl","D2 medium spiny neuron"
8.96523521356723e-59,0.96627537328734,0.676,0.408,2.66886087072683e-54,"PDE1C","PD_vs_Ctrl","D2 medium spiny neuron"
2.80200055842445e-57,-3.14545507775286,0.066,0.281,8.34127546237374e-53,"ISG15","PD_vs_Ctrl","D2 medium spiny neuron"
1.83424326180199e-56,-1.08332132892427,0.558,0.767,5.46035876605833e-52,"FTH1","PD_vs_Ctrl","D2 medium spiny neuron"
2.46058981090102e-56,-1.4784100246935,0.205,0.47,7.32492980807123e-52,"LINC01588","PD_vs_Ctrl","D2 medium spiny neuron"
1.11104474282561e-55,0.520550599560096,0.886,0.747,3.30746909491757e-51,"GALNTL6","PD_vs_Ctrl","D2 medium spiny neuron"
9.96975316531621e-54,0.826903107632378,0.736,0.514,2.96789581978298e-49,"PRKG1","PD_vs_Ctrl","D2 medium spiny neuron"
1.66322436883211e-50,1.8037828493906,0.359,0.119,4.9512526235763e-46,"TOGARAM2","PD_vs_Ctrl","D2 medium spiny neuron"
1.66611887903749e-50,0.953223777308311,0.656,0.464,4.95986929100671e-46,"FAM182B","PD_vs_Ctrl","D2 medium spiny neuron"
7.48534311103373e-49,0.869959536427856,0.69,0.523,2.22831179072363e-44,"ZNF365","PD_vs_Ctrl","D2 medium spiny neuron"
8.85237127838477e-49,-2.17841808052981,0.125,0.338,2.63526240586236e-44,"STAT1","PD_vs_Ctrl","D2 medium spiny neuron"
1.28009627208681e-48,-1.68109644931879,0.139,0.369,3.81071859237522e-44,"AC010997.3","PD_vs_Ctrl","D2 medium spiny neuron"
1.48999960536653e-46,-0.914337102145691,0.551,0.775,4.43557982521561e-42,"FTL","PD_vs_Ctrl","D2 medium spiny neuron"
2.02907879286173e-46,-1.80453705850107,0.169,0.404,6.04036465847008e-42,"SPARCL1","PD_vs_Ctrl","D2 medium spiny neuron"
2.28856031573934e-46,0.587753277744374,0.812,0.658,6.81281520392445e-42,"ZNF804A","PD_vs_Ctrl","D2 medium spiny neuron"
1.77388664594025e-45,0.532381937283137,0.84,0.703,5.28068315629952e-41,"GRM1","PD_vs_Ctrl","D2 medium spiny neuron"
2.87990399661848e-44,0.694626739444596,0.73,0.6,8.57318620753355e-40,"SEMA3A","PD_vs_Ctrl","D2 medium spiny neuron"
7.18128839351094e-44,1.76719123651108,0.374,0.161,2.13779774186427e-39,"HSPA1A","PD_vs_Ctrl","D2 medium spiny neuron"
1.09186009051712e-43,1.58103506504049,0.381,0.162,3.25035830346042e-39,"DNAJB1","PD_vs_Ctrl","D2 medium spiny neuron"
6.00779923624827e-43,-2.17637443917297,0.09,0.285,1.78846175463875e-38,"HLA-A","PD_vs_Ctrl","D2 medium spiny neuron"
6.04208332810227e-43,-0.728480737420979,0.599,0.741,1.79866778594276e-38,"TAC1","PD_vs_Ctrl","D2 medium spiny neuron"
2.12008170202781e-42,0.580388266987627,0.828,0.67,6.31127121876658e-38,"CHST15","PD_vs_Ctrl","D2 medium spiny neuron"
3.27749089681899e-42,-1.39272949557292,0.179,0.397,9.75676265074046e-38,"AC127164.1","PD_vs_Ctrl","D2 medium spiny neuron"
1.0926392158076e-41,-2.70228825678565,0.053,0.219,3.25267768153765e-37,"AC073941.1","PD_vs_Ctrl","D2 medium spiny neuron"
1.70939705360419e-41,0.544043679403234,0.855,0.742,5.0887040888743e-37,"HSPH1","PD_vs_Ctrl","D2 medium spiny neuron"
3.71884292941504e-41,-1.70777630341494,0.109,0.306,1.10706235165756e-36,"AL512625.3","PD_vs_Ctrl","D2 medium spiny neuron"
3.86309055740691e-41,-1.84051388403252,0.067,0.248,1.15000342803446e-36,"AC068722.1","PD_vs_Ctrl","D2 medium spiny neuron"
1.57150493807916e-40,0.701288826516388,0.739,0.574,4.67821305016785e-36,"AC093523.1","PD_vs_Ctrl","D2 medium spiny neuron"
2.1659067760915e-40,1.27196547146048,0.484,0.279,6.4476878817468e-36,"PLCH1","PD_vs_Ctrl","D2 medium spiny neuron"
2.56725423358074e-40,0.94267646488889,0.629,0.46,7.64245912794651e-36,"PTGES3","PD_vs_Ctrl","D2 medium spiny neuron"
5.28503749608679e-40,-1.18231710510652,0.332,0.543,1.57330281221008e-35,"HES4","PD_vs_Ctrl","D2 medium spiny neuron"
1.21491229089938e-39,-1.09924261811637,0.254,0.489,3.61667239877837e-35,"ADCY1","PD_vs_Ctrl","D2 medium spiny neuron"
1.95324124915646e-39,0.599685385321222,0.769,0.604,5.81460387461385e-35,"MIAT","PD_vs_Ctrl","D2 medium spiny neuron"
2.24368910103289e-39,0.630011888530161,0.766,0.609,6.67923808486482e-35,"PTPN13","PD_vs_Ctrl","D2 medium spiny neuron"
4.0003106071872e-39,1.05837460592114,0.554,0.367,1.19085246465356e-34,"CHORDC1","PD_vs_Ctrl","D2 medium spiny neuron"
8.25564000794088e-39,-2.51239474718107,0.062,0.228,2.45762147396392e-34,"VIM","PD_vs_Ctrl","D2 medium spiny neuron"
8.62484550087426e-39,1.1546490218961,0.481,0.267,2.56753025715526e-34,"ARL17A","PD_vs_Ctrl","D2 medium spiny neuron"
1.15235878653759e-37,0.681696221413224,0.697,0.546,3.43045687164374e-33,"AC139887.2","PD_vs_Ctrl","D2 medium spiny neuron"
4.37799222388935e-37,1.2591150953766,0.446,0.244,1.30328450512962e-32,"ZDHHC11","PD_vs_Ctrl","D2 medium spiny neuron"
4.9389323680106e-37,0.532313512034819,0.76,0.637,1.47027077663307e-32,"INTU","PD_vs_Ctrl","D2 medium spiny neuron"
6.90059607289787e-37,-2.33855305072988,0.055,0.21,2.05423844494097e-32,"RPL10P9","PD_vs_Ctrl","D2 medium spiny neuron"
1.51634272086621e-36,-1.02382619892004,0.296,0.511,4.51400064574663e-32,"TESPA1","PD_vs_Ctrl","D2 medium spiny neuron"
1.55254858765613e-36,-1.29020971508867,0.223,0.443,4.62178189059353e-32,"TUBB2A","PD_vs_Ctrl","D2 medium spiny neuron"
2.31928273417116e-35,0.903192000065293,0.518,0.306,6.90427277135413e-31,"GRK3","PD_vs_Ctrl","D2 medium spiny neuron"
2.45128033064631e-35,0.720629453263979,0.668,0.521,7.29721641630101e-31,"CYB5R4","PD_vs_Ctrl","D2 medium spiny neuron"
2.93342054643093e-35,0.501261468434374,0.786,0.681,8.73249962467024e-31,"UBR2","PD_vs_Ctrl","D2 medium spiny neuron"
3.03461742410933e-35,0.607195965326143,0.758,0.639,9.03375260983107e-31,"CARMIL1","PD_vs_Ctrl","D2 medium spiny neuron"
8.1378345324005e-35,-0.571894485501473,0.723,0.794,2.42255196195031e-30,"PPP1R1B","PD_vs_Ctrl","D2 medium spiny neuron"
1.47128765021224e-34,1.00668541887496,0.503,0.306,4.37987620591683e-30,"LRRIQ1","PD_vs_Ctrl","D2 medium spiny neuron"
1.88134045396211e-34,1.44063648497687,0.369,0.174,5.60056239739981e-30,"AC022387.1","PD_vs_Ctrl","D2 medium spiny neuron"
3.4541739317529e-34,0.506179006284982,0.796,0.673,1.02827303774352e-29,"CAP2","PD_vs_Ctrl","D2 medium spiny neuron"
1.26078315338333e-33,0.714907818664269,0.668,0.508,3.75322536930682e-29,"HSPA4L","PD_vs_Ctrl","D2 medium spiny neuron"
2.63917134436437e-33,1.24500803333958,0.413,0.222,7.85654917503829e-29,"SEZ6L","PD_vs_Ctrl","D2 medium spiny neuron"
3.02784617332597e-33,0.648012251842078,0.678,0.53,9.01359527337407e-29,"MCTP2","PD_vs_Ctrl","D2 medium spiny neuron"
5.6377036730357e-33,-1.25287825060967,0.196,0.386,1.678288006426e-28,"AL355472.4","PD_vs_Ctrl","D2 medium spiny neuron"
9.34061860223287e-33,-0.76043758161894,0.345,0.578,2.7806087516987e-28,"EBF1","PD_vs_Ctrl","D2 medium spiny neuron"
2.1972102802688e-32,0.963597736875259,0.539,0.361,6.54087528333219e-28,"OVCH1","PD_vs_Ctrl","D2 medium spiny neuron"
2.90858100347706e-32,1.21321263804195,0.39,0.195,8.65855478925085e-28,"TBL1Y","PD_vs_Ctrl","D2 medium spiny neuron"
7.68959084626666e-32,1.44740942146086,0.29,0.117,2.28911429902512e-27,"HSPB1","PD_vs_Ctrl","D2 medium spiny neuron"
8.53479497448556e-32,0.676497624398697,0.646,0.498,2.54072311595461e-27,"CWF19L2","PD_vs_Ctrl","D2 medium spiny neuron"
9.64741271605569e-32,-1.0056223610801,0.29,0.483,2.87193829144262e-27,"AC018730.2","PD_vs_Ctrl","D2 medium spiny neuron"
3.00924663084727e-31,-1.1951867269654,0.331,0.521,8.95822629536924e-27,"RPL3P4","PD_vs_Ctrl","D2 medium spiny neuron"
9.21235240504965e-31,0.915920164299921,0.526,0.338,2.74242518745923e-26,"LINC00159","PD_vs_Ctrl","D2 medium spiny neuron"
1.24922868027327e-30,-0.897346727392709,0.241,0.449,3.71882885830549e-26,"HS3ST4","PD_vs_Ctrl","D2 medium spiny neuron"
1.57498920075114e-29,-0.923552805409142,0.302,0.489,4.68858535171607e-25,"C6orf141","PD_vs_Ctrl","D2 medium spiny neuron"
1.83164957971464e-29,-2.17801319439048,0.072,0.216,5.4526376338525e-25,"S100B","PD_vs_Ctrl","D2 medium spiny neuron"
2.39312863937476e-29,1.20212897977835,0.368,0.185,7.12410464655472e-25,"ARHGAP6","PD_vs_Ctrl","D2 medium spiny neuron"
2.82849164417727e-29,-1.0728401252094,0.297,0.475,8.42013677555132e-25,"PSMD5-AS1","PD_vs_Ctrl","D2 medium spiny neuron"
3.43837079461613e-29,-0.810435049076704,0.455,0.65,1.02356860184928e-24,"EIF1","PD_vs_Ctrl","D2 medium spiny neuron"
3.76944339650396e-29,0.839988581054028,0.577,0.418,1.12212560470527e-24,"AC005726.2","PD_vs_Ctrl","D2 medium spiny neuron"
5.46809311688205e-29,0.965488510323704,0.366,0.18,1.62779663996462e-24,"CAMK2D","PD_vs_Ctrl","D2 medium spiny neuron"
2.1343644200327e-28,1.35092220466975,0.371,0.2,6.35378944199535e-24,"ABHD3","PD_vs_Ctrl","D2 medium spiny neuron"
2.72625526901068e-28,-1.17616161461667,0.28,0.464,8.1157893103179e-24,"RPL29","PD_vs_Ctrl","D2 medium spiny neuron"
3.68700107112327e-28,-0.757869592610121,0.436,0.643,1.09758334886268e-23,"TMSB10","PD_vs_Ctrl","D2 medium spiny neuron"
4.44700674360949e-28,0.51844176489069,0.741,0.607,1.32382943750511e-23,"AP001347.1","PD_vs_Ctrl","D2 medium spiny neuron"
7.36601334584469e-28,-1.0474061511293,0.253,0.448,2.19278851292451e-23,"NEFM","PD_vs_Ctrl","D2 medium spiny neuron"
7.68253692269009e-28,-1.95991467080625,0.114,0.262,2.28701441651561e-23,"IFIT1","PD_vs_Ctrl","D2 medium spiny neuron"
8.68829745621947e-28,-0.887081801626212,0.186,0.375,2.58641926974197e-23,"FER1L6-AS2","PD_vs_Ctrl","D2 medium spiny neuron"
9.66915762133217e-28,-1.03552581157452,0.23,0.415,2.87841153229437e-23,"ETV6","PD_vs_Ctrl","D2 medium spiny neuron"
1.09446038432764e-27,-0.897058413823004,0.28,0.466,3.25809911810494e-23,"AL359232.1","PD_vs_Ctrl","D2 medium spiny neuron"
1.17317448138324e-27,-0.655150854460337,0.641,0.767,3.49242311362976e-23,"PEBP1","PD_vs_Ctrl","D2 medium spiny neuron"
1.37046171844538e-27,0.507249356427806,0.742,0.609,4.07972748964005e-23,"RAD9A","PD_vs_Ctrl","D2 medium spiny neuron"
1.69174373376055e-27,1.2485670478459,0.416,0.256,5.03615192103179e-23,"CFAP161","PD_vs_Ctrl","D2 medium spiny neuron"
2.27317055199769e-27,-0.824160903851251,0.439,0.603,6.76700141624192e-23,"NNAT","PD_vs_Ctrl","D2 medium spiny neuron"
3.09716915175152e-27,-1.30829262641117,0.135,0.3,9.2199628478491e-23,"IKBKE","PD_vs_Ctrl","D2 medium spiny neuron"
4.65187368932022e-27,-2.19003348031277,0.074,0.21,1.38481627857374e-22,"TUBB2B","PD_vs_Ctrl","D2 medium spiny neuron"
7.92949037691057e-27,0.534747320645947,0.709,0.576,2.36052999030251e-22,"XPO1","PD_vs_Ctrl","D2 medium spiny neuron"
1.76796052030175e-26,0.64788476394723,0.631,0.46,5.26304167288627e-22,"LRRN2","PD_vs_Ctrl","D2 medium spiny neuron"
3.41765108348081e-26,0.511544542378585,0.75,0.652,1.0174005510414e-21,"PGAP1","PD_vs_Ctrl","D2 medium spiny neuron"
3.48454316998775e-26,-0.863432244031212,0.263,0.443,1.03731365627365e-21,"FAM169B","PD_vs_Ctrl","D2 medium spiny neuron"
4.72611157930589e-26,-0.783222033886746,0.487,0.648,1.40691615604357e-21,"BEX3","PD_vs_Ctrl","D2 medium spiny neuron"
4.75854531374262e-26,1.12891780762899,0.38,0.206,1.41657135444804e-21,"KDM5D","PD_vs_Ctrl","D2 medium spiny neuron"
4.8007142593368e-26,0.524106897423154,0.751,0.612,1.42912462786197e-21,"ZDHHC14","PD_vs_Ctrl","D2 medium spiny neuron"
5.04110346686207e-26,-0.783893556194872,0.362,0.537,1.50068609105017e-21,"CNTN5","PD_vs_Ctrl","D2 medium spiny neuron"
5.54537047568697e-26,1.32142304210127,0.311,0.15,1.65080133690725e-21,"NREP","PD_vs_Ctrl","D2 medium spiny neuron"
7.31065907918431e-26,0.939694649363495,0.392,0.213,2.17631010128238e-21,"GYG2P1","PD_vs_Ctrl","D2 medium spiny neuron"
1.03798804337166e-25,1.0466073804539,0.395,0.225,3.08998660631309e-21,"AL591501.1","PD_vs_Ctrl","D2 medium spiny neuron"
2.35704720444191e-25,0.606579347149575,0.666,0.539,7.01669382290312e-21,"MCF2L","PD_vs_Ctrl","D2 medium spiny neuron"
2.69021488406073e-25,-0.796301846455995,0.502,0.657,8.00850068836038e-21,"TUBA1A","PD_vs_Ctrl","D2 medium spiny neuron"
5.20819757821576e-25,1.14190278553745,0.38,0.22,1.55042833705905e-20,"PTPN20","PD_vs_Ctrl","D2 medium spiny neuron"
6.84597821082239e-25,-1.01758853665101,0.324,0.495,2.03797925357972e-20,"RPS8","PD_vs_Ctrl","D2 medium spiny neuron"
7.27388834188645e-25,1.18444810126813,0.357,0.197,2.16536382049618e-20,"TTTY10","PD_vs_Ctrl","D2 medium spiny neuron"
8.01080766729874e-25,1.09943624617077,0.341,0.179,2.38473733447816e-20,"SLC24A4","PD_vs_Ctrl","D2 medium spiny neuron"
8.65895711783996e-25,-1.13339272481229,0.221,0.404,2.57768494440978e-20,"MT2A","PD_vs_Ctrl","D2 medium spiny neuron"
1.23411244546645e-24,1.14945257177323,0.367,0.204,3.67382933890906e-20,"BBOX1-AS1","PD_vs_Ctrl","D2 medium spiny neuron"
1.35486285028317e-24,-1.15888210246765,0.155,0.312,4.03329121900797e-20,"AC115622.1","PD_vs_Ctrl","D2 medium spiny neuron"
1.59074886778121e-24,0.563694694792465,0.68,0.545,4.7355003044979e-20,"CEP112","PD_vs_Ctrl","D2 medium spiny neuron"
8.12700263010141e-24,-0.94486411097922,0.232,0.404,2.41932741295489e-19,"GPC1","PD_vs_Ctrl","D2 medium spiny neuron"
1.00840261644448e-23,-0.808939769098243,0.341,0.505,3.00191374889358e-19,"GOLT1B","PD_vs_Ctrl","D2 medium spiny neuron"
1.04175722805794e-23,-0.984573649668758,0.205,0.373,3.10120709220568e-19,"LINC01359","PD_vs_Ctrl","D2 medium spiny neuron"
1.14308629334379e-23,-0.897128113859892,0.398,0.564,3.40285358665513e-19,"RPL15","PD_vs_Ctrl","D2 medium spiny neuron"
2.45102995301486e-23,0.823133806486536,0.507,0.351,7.29647106712993e-19,"NINL","PD_vs_Ctrl","D2 medium spiny neuron"
3.34459501052066e-23,-0.577560467128524,0.535,0.675,9.95652488681896e-19,"HGSNAT","PD_vs_Ctrl","D2 medium spiny neuron"
3.66529133996927e-23,-1.21389461024214,0.114,0.255,1.09112057899545e-18,"RBPMS","PD_vs_Ctrl","D2 medium spiny neuron"
6.18937062169171e-23,0.70773303894598,0.554,0.409,1.8425137403714e-18,"SCIN","PD_vs_Ctrl","D2 medium spiny neuron"
8.32438347537238e-23,0.994618111853926,0.373,0.213,2.4780857167836e-18,"JAZF1-AS1","PD_vs_Ctrl","D2 medium spiny neuron"
9.85637089755487e-23,-1.26414922579771,0.135,0.28,2.93414305249311e-18,"INHA","PD_vs_Ctrl","D2 medium spiny neuron"
1.31118809963671e-22,-0.87191508315088,0.27,0.44,3.90327585380853e-18,"NOXA1","PD_vs_Ctrl","D2 medium spiny neuron"
2.43879668500988e-22,0.94058480993861,0.428,0.274,7.2600538516059e-18,"KATNAL2","PD_vs_Ctrl","D2 medium spiny neuron"
2.7135262644116e-22,0.888449372014132,0.339,0.182,8.07789633652689e-18,"GRIA4","PD_vs_Ctrl","D2 medium spiny neuron"
2.79253626295257e-22,-1.29899601841257,0.154,0.294,8.31310120118351e-18,"CELF2-AS2","PD_vs_Ctrl","D2 medium spiny neuron"
3.64994566726173e-22,-0.952413980821912,0.278,0.452,1.08655232568714e-17,"RPS2","PD_vs_Ctrl","D2 medium spiny neuron"
3.72150759322204e-22,1.45139215138896,0.234,0.1,1.10785559542627e-17,"GDNF-AS1","PD_vs_Ctrl","D2 medium spiny neuron"
4.19214318253247e-22,-0.983362701666466,0.33,0.499,1.24795910400809e-17,"SRP14","PD_vs_Ctrl","D2 medium spiny neuron"
5.1702048149415e-22,1.32979529742252,0.243,0.107,1.53911827135994e-17,"GLRA3","PD_vs_Ctrl","D2 medium spiny neuron"
5.3562498074301e-22,-1.35329920809766,0.217,0.358,1.59450200517387e-17,"MX1","PD_vs_Ctrl","D2 medium spiny neuron"
5.67815104064038e-22,1.01402533437412,0.364,0.209,1.69032878328824e-17,"ANOS2P","PD_vs_Ctrl","D2 medium spiny neuron"
5.69014283464144e-22,0.837190399157436,0.478,0.329,1.69389862044441e-17,"KLHL1","PD_vs_Ctrl","D2 medium spiny neuron"
5.90386880226365e-22,-0.871658024503787,0.353,0.527,1.75752270374587e-17,"CIRBP","PD_vs_Ctrl","D2 medium spiny neuron"
6.85294835610622e-22,0.562557515051514,0.661,0.55,2.04005419612926e-17,"PRB2","PD_vs_Ctrl","D2 medium spiny neuron"
7.37859480065747e-22,-1.04025954385442,0.192,0.346,2.19653388620772e-17,"LINC01310","PD_vs_Ctrl","D2 medium spiny neuron"
8.818933766643e-22,-1.22316610545843,0.203,0.358,2.62530839299196e-17,"RPS4X","PD_vs_Ctrl","D2 medium spiny neuron"
1.02339523873591e-21,-0.781337658989049,0.382,0.532,3.04654528619295e-17,"AC034195.1","PD_vs_Ctrl","D2 medium spiny neuron"
2.02724716688488e-21,0.503816524381899,0.683,0.58,6.0349120910996e-17,"HPRT1","PD_vs_Ctrl","D2 medium spiny neuron"
2.18192920977537e-21,-0.994424777170521,0.223,0.379,6.49538506458029e-17,"TMEM179","PD_vs_Ctrl","D2 medium spiny neuron"
3.21253441721706e-21,-0.767972075915866,0.276,0.447,9.56339370661348e-17,"AC079760.1","PD_vs_Ctrl","D2 medium spiny neuron"
3.71632406391567e-21,0.562178920290493,0.62,0.484,1.10631251058706e-16,"AC009120.2","PD_vs_Ctrl","D2 medium spiny neuron"
3.75316909770576e-21,-0.889535711700703,0.41,0.588,1.11728090869603e-16,"MT3","PD_vs_Ctrl","D2 medium spiny neuron"
3.90790876808945e-21,-1.10986414298447,0.291,0.447,1.16334536117255e-16,"H3F3B","PD_vs_Ctrl","D2 medium spiny neuron"
4.51117360993462e-21,-0.758812921637983,0.395,0.562,1.34293127194144e-16,"BEX1","PD_vs_Ctrl","D2 medium spiny neuron"
4.86634651015449e-21,0.546585431602324,0.655,0.537,1.44866269260789e-16,"NAA16","PD_vs_Ctrl","D2 medium spiny neuron"
5.16590843329859e-21,-0.707383997804492,0.388,0.537,1.53783928150866e-16,"COA6","PD_vs_Ctrl","D2 medium spiny neuron"
5.83131601117253e-21,-0.786230423420182,0.357,0.506,1.73592446336595e-16,"DPP10","PD_vs_Ctrl","D2 medium spiny neuron"
7.12684675181202e-21,-1.02018167231351,0.169,0.316,2.12159100954692e-16,"AC087457.1","PD_vs_Ctrl","D2 medium spiny neuron"
7.30596119992793e-21,-0.945400122868334,0.357,0.508,2.17491158960655e-16,"RPS19","PD_vs_Ctrl","D2 medium spiny neuron"
1.37576896921233e-20,1.33733668086673,0.282,0.147,4.09552664444819e-16,"DDX3Y","PD_vs_Ctrl","D2 medium spiny neuron"
1.42205163520421e-20,1.02384661517863,0.336,0.193,4.23330551283943e-16,"GLIPR1L2","PD_vs_Ctrl","D2 medium spiny neuron"
1.52141191710105e-20,-1.02468406429554,0.266,0.403,4.5290911360181e-16,"DDX3P1","PD_vs_Ctrl","D2 medium spiny neuron"
1.58295031463493e-20,0.773498976554419,0.46,0.305,4.71228479163672e-16,"AL136040.1","PD_vs_Ctrl","D2 medium spiny neuron"
1.80323147249113e-20,-0.992851635717957,0.294,0.432,5.36803977045885e-16,"AC010127.1","PD_vs_Ctrl","D2 medium spiny neuron"
2.19685368025463e-20,-0.992805883952176,0.131,0.271,6.53981372075001e-16,"SH3RF3","PD_vs_Ctrl","D2 medium spiny neuron"
2.35114503113714e-20,-0.916432088198968,0.22,0.369,6.99912364319216e-16,"DPYS","PD_vs_Ctrl","D2 medium spiny neuron"
2.43986312269106e-20,0.787906249648964,0.478,0.329,7.26322852993903e-16,"AC108062.1","PD_vs_Ctrl","D2 medium spiny neuron"
3.04428412903914e-20,-0.610896281924634,0.498,0.643,9.06252942373662e-16,"LRPAP1","PD_vs_Ctrl","D2 medium spiny neuron"
3.13678995496053e-20,0.697573560470255,0.52,0.37,9.33791001692199e-16,"TMTC2","PD_vs_Ctrl","D2 medium spiny neuron"
4.42647120510284e-20,0.545559061045349,0.646,0.514,1.31771621304707e-15,"ARMCX5-GPRASP2","PD_vs_Ctrl","D2 medium spiny neuron"
4.46756529443426e-20,0.993990649242049,0.339,0.197,1.32994951250014e-15,"STIP1","PD_vs_Ctrl","D2 medium spiny neuron"
4.59817477879865e-20,0.509327711450162,0.652,0.572,1.36883064990057e-15,"CFAP54","PD_vs_Ctrl","D2 medium spiny neuron"
4.73622126802303e-20,-1.23996792277971,0.172,0.312,1.40992570927777e-15,"AC007969.1","PD_vs_Ctrl","D2 medium spiny neuron"
6.00432185886475e-20,0.640159877700145,0.508,0.339,1.78742657416545e-15,"PCDH17","PD_vs_Ctrl","D2 medium spiny neuron"
6.18460004420099e-20,0.937091067760209,0.412,0.27,1.84109358715819e-15,"LINC00862","PD_vs_Ctrl","D2 medium spiny neuron"
1.04398303515135e-19,0.925356796678708,0.373,0.223,3.10783309734205e-15,"TXLNGY","PD_vs_Ctrl","D2 medium spiny neuron"
1.06842105238297e-19,-1.03692835741139,0.254,0.408,3.18058263083886e-15,"CHCHD2","PD_vs_Ctrl","D2 medium spiny neuron"
1.10581244734319e-19,1.13695242121387,0.347,0.211,3.29189307449595e-15,"AC131009.2","PD_vs_Ctrl","D2 medium spiny neuron"
1.32755968664318e-19,0.778366982903407,0.472,0.334,3.95201243116807e-15,"STYXL1","PD_vs_Ctrl","D2 medium spiny neuron"
