"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","contrast","celltype"
4.35167124837126e-36,0.831967178951554,0.549,0.328,1.29544901392764e-31,"NEIL1","AD_vs_PD","D1 medium spiny neuron"
5.08536373969137e-36,1.06774016397566,0.413,0.204,1.51386193166872e-31,"COL6A1","AD_vs_PD","D1 medium spiny neuron"
5.25725435771737e-36,0.819409977451135,0.565,0.345,1.56503204974888e-31,"TCHP","AD_vs_PD","D1 medium spiny neuron"
6.34833107455073e-36,0.661186135301512,0.692,0.471,1.88983467758301e-31,"KCNA4","AD_vs_PD","D1 medium spiny neuron"
6.52656341886216e-36,1.64165177999447,0.26,0.091,1.94289266416108e-31,"AC023906.4","AD_vs_PD","D1 medium spiny neuron"
6.72988823937377e-36,1.99987966249096,0.225,0.068,2.00342042997918e-31,"ERICH3-AS1","AD_vs_PD","D1 medium spiny neuron"
7.06542840181734e-36,1.9964531358744,0.2,0.051,2.103307380937e-31,"AL136298.1","AD_vs_PD","D1 medium spiny neuron"
8.42137201058538e-36,1.67440098086724,0.258,0.089,2.50695823383116e-31,"AL049869.3","AD_vs_PD","D1 medium spiny neuron"
1.54505768527602e-35,1.89742433861041,0.204,0.052,4.59948222329818e-31,"LRRC37A","AD_vs_PD","D1 medium spiny neuron"
1.9002462199585e-35,0.690211366642262,0.619,0.384,5.65684297219445e-31,"FAM84A","AD_vs_PD","D1 medium spiny neuron"
2.12574314250018e-35,0.776754722559156,0.504,0.272,6.32812476090879e-31,"RPS2","AD_vs_PD","D1 medium spiny neuron"
2.13342249218741e-35,-0.955895573111077,0.395,0.552,6.3509854169927e-31,"LEPR","AD_vs_PD","D1 medium spiny neuron"
2.23781303815429e-35,1.54764690705878,0.271,0.098,6.66174563328151e-31,"RPS3AP6","AD_vs_PD","D1 medium spiny neuron"
2.97579247952166e-35,1.05357094761063,0.379,0.173,8.85863663228804e-31,"PCDH8","AD_vs_PD","D1 medium spiny neuron"
3.03817141834689e-35,1.92465263649741,0.23,0.072,9.04433249527684e-31,"SUCLA2P3","AD_vs_PD","D1 medium spiny neuron"
3.65496364399822e-35,-1.30358836716758,0.187,0.377,1.08804612718183e-30,"TTTY10","AD_vs_PD","D1 medium spiny neuron"
3.74885917078751e-35,1.29030349260706,0.351,0.16,1.11599788655173e-30,"AL158801.3","AD_vs_PD","D1 medium spiny neuron"
4.84481219259578e-35,0.837503380580127,0.489,0.265,1.44225214161384e-30,"CHCHD2","AD_vs_PD","D1 medium spiny neuron"
9.01179074314068e-35,0.647001750016669,0.738,0.566,2.68271998632555e-30,"FAM153C","AD_vs_PD","D1 medium spiny neuron"
1.03380054199665e-34,1.20780506358163,0.348,0.154,3.07752083346982e-30,"AC004551.1","AD_vs_PD","D1 medium spiny neuron"
1.25485342920596e-34,0.571232257005643,0.754,0.546,3.73557317340321e-30,"CALCOCO1","AD_vs_PD","D1 medium spiny neuron"
1.31551359907587e-34,1.57910591817121,0.266,0.096,3.91615243308897e-30,"AC090138.1","AD_vs_PD","D1 medium spiny neuron"
1.46407431733054e-34,-1.04166726217429,0.295,0.483,4.35840283526129e-30,"GYG2P1","AD_vs_PD","D1 medium spiny neuron"
2.11240877794713e-34,0.81785403192405,0.518,0.307,6.2884296910708e-30,"PTRH2","AD_vs_PD","D1 medium spiny neuron"
2.66293985198202e-34,1.38503536146521,0.309,0.129,7.92730564536528e-30,"BCL2L14","AD_vs_PD","D1 medium spiny neuron"
3.25703561731988e-34,0.756529509058137,0.58,0.354,9.69586932919956e-30,"HINT1","AD_vs_PD","D1 medium spiny neuron"
3.34900830779051e-34,0.666106785700479,0.638,0.414,9.96966283146156e-30,"AF228730.7","AD_vs_PD","D1 medium spiny neuron"
3.62160778324241e-34,1.73144330523076,0.25,0.088,1.07811642099343e-29,"AC008067.1","AD_vs_PD","D1 medium spiny neuron"
5.18736591790534e-34,1.44978717774734,0.281,0.108,1.54422696010124e-29,"AC141586.1","AD_vs_PD","D1 medium spiny neuron"
1.17659810874728e-33,0.720000455834288,0.535,0.304,3.50261490992977e-29,"GUK1","AD_vs_PD","D1 medium spiny neuron"
1.74208316040511e-33,1.38409354460405,0.297,0.121,5.18600736020997e-29,"AL139294.1","AD_vs_PD","D1 medium spiny neuron"
1.90632765017692e-33,0.936305641514221,0.443,0.233,5.67494678181167e-29,"ADCY1","AD_vs_PD","D1 medium spiny neuron"
2.09896158927481e-33,0.631099402789304,0.703,0.496,6.24839875511219e-29,"ZNF302","AD_vs_PD","D1 medium spiny neuron"
2.2258883817937e-33,0.509264707257558,0.806,0.604,6.62624712376166e-29,"CCNI","AD_vs_PD","D1 medium spiny neuron"
2.64322677765046e-33,0.917316123174682,0.552,0.36,7.86862179438764e-29,"AL353626.1","AD_vs_PD","D1 medium spiny neuron"
2.68177627940747e-33,1.35308370823775,0.25,0.084,7.98337980616811e-29,"PAXX","AD_vs_PD","D1 medium spiny neuron"
2.68811300818587e-33,1.51983906680171,0.29,0.118,8.00224361406853e-29,"AC131934.1","AD_vs_PD","D1 medium spiny neuron"
2.92081749497954e-33,0.631582601074916,0.632,0.379,8.6949816008046e-29,"SPON1","AD_vs_PD","D1 medium spiny neuron"
3.11110742648973e-33,1.52131852999118,0.248,0.086,9.26145569791728e-29,"SCRG1","AD_vs_PD","D1 medium spiny neuron"
3.46189215291157e-33,0.667496351321436,0.651,0.42,1.03057067500025e-28,"RPL14","AD_vs_PD","D1 medium spiny neuron"
4.43737696989441e-33,0.547462305908327,0.462,0.223,1.32096275016787e-28,"MT2A","AD_vs_PD","D1 medium spiny neuron"
5.11276518607783e-33,1.44496420586894,0.274,0.104,1.52201906824351e-28,"AC004448.4","AD_vs_PD","D1 medium spiny neuron"
7.69293453999419e-33,0.960912269063298,0.452,0.25,2.29010968321087e-28,"AL359706.1","AD_vs_PD","D1 medium spiny neuron"
1.05562327643593e-32,1.44678197717419,0.289,0.116,3.14248493162213e-28,"FLJ20021","AD_vs_PD","D1 medium spiny neuron"
1.23850115264274e-32,1.27444020157617,0.318,0.139,3.68689408130216e-28,"RPL10A","AD_vs_PD","D1 medium spiny neuron"
1.77521778578829e-32,1.05879262611641,0.337,0.149,5.28464582651316e-28,"HSD11B2","AD_vs_PD","D1 medium spiny neuron"
2.04400391946454e-32,1.62899027254163,0.25,0.091,6.08479526785399e-28,"AL391839.1","AD_vs_PD","D1 medium spiny neuron"
2.26571961509607e-32,1.70186610262032,0.241,0.085,6.74482072217949e-28,"ENPP7P2","AD_vs_PD","D1 medium spiny neuron"
2.49517176322384e-32,1.0742801557351,0.407,0.213,7.42787682194106e-28,"JAKMIP2-AS1","AD_vs_PD","D1 medium spiny neuron"
3.28734191975303e-32,0.630752970604499,0.655,0.428,9.78608816091279e-28,"CYHR1","AD_vs_PD","D1 medium spiny neuron"
4.01721338907511e-32,1.8689212861694,0.217,0.07,1.19588425379377e-27,"OPA1-AS1","AD_vs_PD","D1 medium spiny neuron"
6.50031566988971e-32,1.38253506828346,0.308,0.135,1.93507897176947e-27,"AL136311.1","AD_vs_PD","D1 medium spiny neuron"
6.72884997667503e-32,0.806602786439726,0.497,0.286,2.00311134955639e-27,"RPL41","AD_vs_PD","D1 medium spiny neuron"
6.83473062386532e-32,0.782227744505378,0.52,0.305,2.03463095941847e-27,"MRPS16","AD_vs_PD","D1 medium spiny neuron"
7.6263427765509e-32,0.692856232355788,0.554,0.332,2.27028598115144e-27,"RUNDC1","AD_vs_PD","D1 medium spiny neuron"
8.26015320894181e-32,1.88850440384366,0.21,0.065,2.45896500876989e-27,"AC113404.1","AD_vs_PD","D1 medium spiny neuron"
1.05277839375056e-31,1.47146053884872,0.252,0.093,3.13401600035604e-27,"CHDH","AD_vs_PD","D1 medium spiny neuron"
1.20735450218303e-31,1.06000231450591,0.408,0.217,3.59417361754868e-27,"AC092338.2","AD_vs_PD","D1 medium spiny neuron"
1.42745100156086e-31,0.996298522853227,0.377,0.185,4.24937888654651e-27,"B2M","AD_vs_PD","D1 medium spiny neuron"
1.67747887047117e-31,0.816039527935249,0.493,0.279,4.99368684950562e-27,"HERPUD1","AD_vs_PD","D1 medium spiny neuron"
2.2568157875047e-31,0.671279130842113,0.524,0.297,6.71831491782274e-27,"YPEL3","AD_vs_PD","D1 medium spiny neuron"
2.3492508001123e-31,0.626340839478391,0.632,0.412,6.99348470685432e-27,"EIF5","AD_vs_PD","D1 medium spiny neuron"
2.4502670967514e-31,0.602966550334108,0.646,0.433,7.29420012031924e-27,"LRRC37A2","AD_vs_PD","D1 medium spiny neuron"
2.7859595732887e-31,0.782467715258539,0.495,0.286,8.29352305372312e-27,"NFKBIZ","AD_vs_PD","D1 medium spiny neuron"
3.13728543248466e-31,0.693488280398894,0.65,0.451,9.33938500396359e-27,"SPEF1","AD_vs_PD","D1 medium spiny neuron"
4.39866787262818e-31,1.015960643115,0.33,0.144,1.30943943900268e-26,"EPHA5","AD_vs_PD","D1 medium spiny neuron"
4.5505440580106e-31,0.928865573845548,0.397,0.2,1.35465146062917e-26,"HIST1H2AC","AD_vs_PD","D1 medium spiny neuron"
5.22704230743564e-31,0.545774788879246,0.731,0.515,1.55603822450052e-26,"ARHGEF3","AD_vs_PD","D1 medium spiny neuron"
5.22741081701022e-31,0.838423271515449,0.437,0.233,1.55614792611577e-26,"ILF3-AS1","AD_vs_PD","D1 medium spiny neuron"
5.62751617171286e-31,0.916546573450782,0.443,0.25,1.6752552891572e-26,"RNF213","AD_vs_PD","D1 medium spiny neuron"
6.82001699524669e-31,0.507473523625528,0.785,0.57,2.03025085931499e-26,"SH3RF2","AD_vs_PD","D1 medium spiny neuron"
8.64448599069664e-31,0.933030972268546,0.397,0.198,2.57337703457048e-26,"COX5B","AD_vs_PD","D1 medium spiny neuron"
9.81013019384074e-31,0.635128601187365,0.646,0.425,2.92037765740445e-26,"DLD","AD_vs_PD","D1 medium spiny neuron"
1.13450736338327e-30,1.63061427262871,0.232,0.083,3.37731497005565e-26,"SYNPR-AS1","AD_vs_PD","D1 medium spiny neuron"
1.21283527546701e-30,0.523178920288576,0.747,0.539,3.61048933153773e-26,"CAND1","AD_vs_PD","D1 medium spiny neuron"
1.58136534799584e-30,0.52673567553218,0.755,0.543,4.70756650444882e-26,"PGP","AD_vs_PD","D1 medium spiny neuron"
1.62509123562086e-30,0.693704827436383,0.558,0.338,4.83773409931974e-26,"SRP14","AD_vs_PD","D1 medium spiny neuron"
1.67946449747192e-30,1.34193198945835,0.314,0.146,4.99959786252417e-26,"AC008534.1","AD_vs_PD","D1 medium spiny neuron"
2.15483415853723e-30,1.27137432308839,0.302,0.132,6.41472580654949e-26,"AP001442.1","AD_vs_PD","D1 medium spiny neuron"
2.39174427781513e-30,0.883614365402909,0.42,0.215,7.11998354062786e-26,"RPS16","AD_vs_PD","D1 medium spiny neuron"
3.02034020782193e-30,0.534608288660354,0.727,0.533,8.99125076466511e-26,"PRPF39","AD_vs_PD","D1 medium spiny neuron"
3.63391980958853e-30,0.625979354882249,0.627,0.416,1.08178158811641e-25,"CPVL","AD_vs_PD","D1 medium spiny neuron"
4.00806378317902e-30,1.32715997311105,0.273,0.112,1.19316050761456e-25,"AC119868.2","AD_vs_PD","D1 medium spiny neuron"
4.2193817623041e-30,0.795715578635529,0.49,0.285,1.25606775682031e-25,"ORMDL1","AD_vs_PD","D1 medium spiny neuron"
4.46800014457797e-30,1.46897949885264,0.26,0.104,1.33007896303941e-25,"FMO5","AD_vs_PD","D1 medium spiny neuron"
4.68059479332328e-30,0.93457938720223,0.381,0.189,1.39336626402441e-25,"UBASH3B","AD_vs_PD","D1 medium spiny neuron"
5.21820236129017e-30,1.60873626168238,0.238,0.088,1.55340666093247e-25,"AL024508.1","AD_vs_PD","D1 medium spiny neuron"
5.95847697042354e-30,1.01584381853459,0.416,0.232,1.77377900932538e-25,"STRADB","AD_vs_PD","D1 medium spiny neuron"
6.38668737637997e-30,0.541776472574802,0.707,0.496,1.90125296507455e-25,"EXTL2","AD_vs_PD","D1 medium spiny neuron"
7.62644495568931e-30,0.621597708668365,0.603,0.392,2.27031639885915e-25,"PPP1R10","AD_vs_PD","D1 medium spiny neuron"
7.95166953881734e-30,1.35138594801598,0.271,0.114,2.36713250501053e-25,"CEACAM22P","AD_vs_PD","D1 medium spiny neuron"
9.33520673839992e-30,0.898306295754292,0.418,0.221,2.77899769395427e-25,"NDUFAF4","AD_vs_PD","D1 medium spiny neuron"
9.62314223503371e-30,0.580278544653694,0.709,0.501,2.86471321194719e-25,"OPRM1","AD_vs_PD","D1 medium spiny neuron"
1.35306349959547e-29,1.45676491971203,0.246,0.095,4.02793473194577e-25,"ENO4","AD_vs_PD","D1 medium spiny neuron"
1.44510894968906e-29,0.85750510042461,0.442,0.246,4.30194483232937e-25,"FAT1","AD_vs_PD","D1 medium spiny neuron"
1.46625320744307e-29,0.649703685592756,0.603,0.399,4.36488917323728e-25,"TMEM64","AD_vs_PD","D1 medium spiny neuron"
1.58462566324202e-29,1.04835235524135,0.403,0.219,4.71727213690516e-25,"PCDH9-AS2","AD_vs_PD","D1 medium spiny neuron"
1.63608850582422e-29,1.15594236762567,0.31,0.141,4.87047187298812e-25,"FAM201A","AD_vs_PD","D1 medium spiny neuron"
1.81031378698893e-29,1.2176478172653,0.287,0.121,5.38912311248736e-25,"SMCR5","AD_vs_PD","D1 medium spiny neuron"
1.95743260193407e-29,0.837835655236177,0.466,0.27,5.82708111269753e-25,"COPS6","AD_vs_PD","D1 medium spiny neuron"
2.02057594989697e-29,0.907564959869972,0.39,0.199,6.01505254524828e-25,"OPRK1","AD_vs_PD","D1 medium spiny neuron"
2.21603484248688e-29,0.537002423616181,0.709,0.467,6.5969141225992e-25,"DYNLL1","AD_vs_PD","D1 medium spiny neuron"
2.27737807189692e-29,0.931742778003101,0.411,0.22,6.77952678222993e-25,"CCDC144NL-AS1","AD_vs_PD","D1 medium spiny neuron"
2.78411364775474e-29,0.924991280613717,0.425,0.238,8.28802791800108e-25,"SPDYA","AD_vs_PD","D1 medium spiny neuron"
3.00743811552178e-29,1.71516309415769,0.219,0.077,8.9528425260968e-25,"ARHGAP26-AS1","AD_vs_PD","D1 medium spiny neuron"
3.27839611334852e-29,0.860648207101848,0.428,0.233,9.75945738982721e-25,"RNF7","AD_vs_PD","D1 medium spiny neuron"
3.68928186991455e-29,0.620275463906139,0.592,0.37,1.09826231985486e-24,"ARL14EP","AD_vs_PD","D1 medium spiny neuron"
3.77631075605353e-29,0.58288522395414,0.617,0.399,1.12416994896958e-24,"NME3","AD_vs_PD","D1 medium spiny neuron"
3.89228559350893e-29,0.946047254755035,0.365,0.182,1.15869449833167e-24,"FAM89A","AD_vs_PD","D1 medium spiny neuron"
4.01513921591125e-29,0.635151624381487,0.638,0.44,1.19526679318462e-24,"C6orf141","AD_vs_PD","D1 medium spiny neuron"
4.13716761143201e-29,0.716490207738786,0.512,0.311,1.2315934262472e-24,"AC009237.3","AD_vs_PD","D1 medium spiny neuron"
4.229137904175e-29,1.55492827354811,0.242,0.094,1.25897206269386e-24,"P4HA3","AD_vs_PD","D1 medium spiny neuron"
5.69300704236923e-29,0.862084245786491,0.385,0.194,1.69475126644289e-24,"AC073621.1","AD_vs_PD","D1 medium spiny neuron"
6.43195665321957e-29,1.65025822689669,0.216,0.074,1.91472917609694e-24,"MTCP1","AD_vs_PD","D1 medium spiny neuron"
6.43977352490247e-29,0.770943203924169,0.511,0.309,1.91705618062822e-24,"MIR2052HG","AD_vs_PD","D1 medium spiny neuron"
6.55042146024231e-29,1.03305827340122,0.337,0.161,1.94999496449953e-24,"RPL7AP6","AD_vs_PD","D1 medium spiny neuron"
6.78514822515371e-29,0.622081426983783,0.596,0.383,2.01987077514601e-24,"CGGBP1","AD_vs_PD","D1 medium spiny neuron"
7.97475728543184e-29,-0.952711034489027,0.316,0.485,2.3740054963002e-24,"SOX9-AS1","AD_vs_PD","D1 medium spiny neuron"
8.12377943185785e-29,1.06045227419274,0.366,0.185,2.41836789906976e-24,"MIR181A2HG","AD_vs_PD","D1 medium spiny neuron"
9.98884215462019e-29,0.962564500632721,0.388,0.202,2.97357842100889e-24,"SMIM19","AD_vs_PD","D1 medium spiny neuron"
1.04335845582577e-28,0.621007612356634,0.634,0.418,3.10597378714773e-24,"C14orf2","AD_vs_PD","D1 medium spiny neuron"
1.300313729116e-28,1.1589798362762,0.331,0.162,3.87090394020541e-24,"SHISA6","AD_vs_PD","D1 medium spiny neuron"
1.40403813188501e-28,1.01926137201216,0.335,0.159,4.1796811148085e-24,"HACD4","AD_vs_PD","D1 medium spiny neuron"
1.50667047284939e-28,0.684729424677051,0.544,0.338,4.48520733062536e-24,"GFRA1","AD_vs_PD","D1 medium spiny neuron"
1.51721851564036e-28,0.786013949602025,0.501,0.305,4.51660779920977e-24,"RPLP2","AD_vs_PD","D1 medium spiny neuron"
1.57093433171017e-28,0.760986947628134,0.365,0.18,4.67651441206799e-24,"SPRED2","AD_vs_PD","D1 medium spiny neuron"
1.58744104408163e-28,-1.29724727104691,0.197,0.359,4.72565324412661e-24,"NCAN","AD_vs_PD","D1 medium spiny neuron"
1.7302132195567e-28,1.53192071620282,0.235,0.09,5.15067173329833e-24,"AC023906.3","AD_vs_PD","D1 medium spiny neuron"
1.98508845666532e-28,1.24837859475926,0.287,0.127,5.90940982664698e-24,"TH2LCRR","AD_vs_PD","D1 medium spiny neuron"
2.10248212960686e-28,1.00483824713674,0.37,0.19,6.25887905162667e-24,"AP002075.1","AD_vs_PD","D1 medium spiny neuron"
2.26469832807609e-28,1.25265703121364,0.294,0.132,6.7417804528497e-24,"SNHG8","AD_vs_PD","D1 medium spiny neuron"
2.26625013442352e-28,-0.744784848212769,0.53,0.631,6.74640002516538e-24,"MRPL41","AD_vs_PD","D1 medium spiny neuron"
3.19330585942619e-28,0.914142481850224,0.426,0.241,9.50615221292582e-24,"TMED11P","AD_vs_PD","D1 medium spiny neuron"
4.3569373113158e-28,1.10025402488929,0.354,0.186,1.2970166682056e-23,"GPSM2","AD_vs_PD","D1 medium spiny neuron"
6.168643904338e-28,0.557335891160649,0.705,0.501,1.83634360388238e-23,"TOM1L1","AD_vs_PD","D1 medium spiny neuron"
6.91416843712947e-28,0.594795129843541,0.64,0.424,2.05827880204907e-23,"BEX1","AD_vs_PD","D1 medium spiny neuron"
6.98859248412149e-28,0.510965994551185,0.738,0.57,2.08043409659813e-23,"NRSN1","AD_vs_PD","D1 medium spiny neuron"
7.00483689918724e-28,0.514779190410544,0.613,0.377,2.08526989651905e-23,"PTMA","AD_vs_PD","D1 medium spiny neuron"
7.66615053021986e-28,0.751521753121209,0.48,0.28,2.28213635134115e-23,"ATP5J","AD_vs_PD","D1 medium spiny neuron"
7.74393325782232e-28,1.00413551800245,0.37,0.194,2.30529149152113e-23,"AP005202.1","AD_vs_PD","D1 medium spiny neuron"
8.6026634169212e-28,0.609579929046639,0.63,0.438,2.56092687258327e-23,"ZNF814","AD_vs_PD","D1 medium spiny neuron"
8.99618390928173e-28,1.44764566832226,0.241,0.096,2.67807398795408e-23,"DPYD-AS1","AD_vs_PD","D1 medium spiny neuron"
1.06674983924503e-27,0.729936084963454,0.464,0.266,3.17560759644853e-23,"AC135782.1","AD_vs_PD","D1 medium spiny neuron"
1.22112817127264e-27,1.35912323300351,0.27,0.116,3.63517645306153e-23,"AL139021.1","AD_vs_PD","D1 medium spiny neuron"
1.22713213734811e-27,1.16668192587292,0.273,0.116,3.65304965967159e-23,"KRT10","AD_vs_PD","D1 medium spiny neuron"
1.71261469500448e-27,0.744577738975682,0.468,0.273,5.09828268555883e-23,"TCEAL2","AD_vs_PD","D1 medium spiny neuron"
2.1717762522204e-27,0.586396305918973,0.588,0.368,6.46516072523492e-23,"RPS19","AD_vs_PD","D1 medium spiny neuron"
2.29304572613781e-27,0.764079332846273,0.428,0.233,6.82616782213964e-23,"SS18L2","AD_vs_PD","D1 medium spiny neuron"
2.37618593715027e-27,1.00095900099374,0.366,0.19,7.07366791630264e-23,"ZNF213","AD_vs_PD","D1 medium spiny neuron"
2.56146313321388e-27,0.935772651601191,0.323,0.152,7.6252196012644e-23,"AC007969.1","AD_vs_PD","D1 medium spiny neuron"
2.60210645219015e-27,0.670594727026682,0.493,0.297,7.74621069752485e-23,"CLDN11","AD_vs_PD","D1 medium spiny neuron"
2.7228280571621e-27,0.759452625106311,0.472,0.278,8.10558684336587e-23,"SSB","AD_vs_PD","D1 medium spiny neuron"
3.09750593929319e-27,0.893654557029782,0.4,0.219,9.22096543068188e-23,"BTF3","AD_vs_PD","D1 medium spiny neuron"
3.5781732468719e-27,0.600960685836845,0.603,0.384,1.0651863938613e-22,"ATPIF1","AD_vs_PD","D1 medium spiny neuron"
3.7559002516659e-27,1.02467559582051,0.353,0.184,1.11809394591842e-22,"DENND6A-AS1","AD_vs_PD","D1 medium spiny neuron"
4.42969375983125e-27,0.706618028702573,0.501,0.296,1.31867553536416e-22,"RPS25","AD_vs_PD","D1 medium spiny neuron"
4.80254873674484e-27,0.605634777715714,0.608,0.401,1.42967073344157e-22,"RPL15","AD_vs_PD","D1 medium spiny neuron"
5.07899921736106e-27,0.685122855464,0.536,0.338,1.51196727701622e-22,"TRIM13","AD_vs_PD","D1 medium spiny neuron"
5.16573641047e-27,0.741680793816583,0.515,0.315,1.53778807203282e-22,"EIF1B","AD_vs_PD","D1 medium spiny neuron"
5.21792035885692e-27,1.37707648495247,0.254,0.107,1.55332271162812e-22,"SNAI3","AD_vs_PD","D1 medium spiny neuron"
5.91041735988482e-27,0.807483902393253,0.456,0.268,1.75947214386411e-22,"FAM227B","AD_vs_PD","D1 medium spiny neuron"
6.04585892448292e-27,1.54865350501249,0.211,0.075,1.79979174322932e-22,"ATP8B1","AD_vs_PD","D1 medium spiny neuron"
6.18270311099856e-27,0.828473101235141,0.449,0.268,1.84052888911316e-22,"TXNDC15","AD_vs_PD","D1 medium spiny neuron"
6.93722984329306e-27,0.507231868621169,0.628,0.41,2.06514395204991e-22,"PTMS","AD_vs_PD","D1 medium spiny neuron"
7.55184515938664e-27,1.18709312463875,0.291,0.133,2.24810878549781e-22,"TMEM179B","AD_vs_PD","D1 medium spiny neuron"
7.69142534209955e-27,1.20608766875936,0.243,0.095,2.28966041008961e-22,"AP001783.1","AD_vs_PD","D1 medium spiny neuron"
8.84301948349103e-27,0.948099718699311,0.327,0.157,2.63247847004044e-22,"HAX1","AD_vs_PD","D1 medium spiny neuron"
9.17036933570789e-27,1.63519711052732,0.212,0.077,2.72992724754688e-22,"PPFIA2-AS1","AD_vs_PD","D1 medium spiny neuron"
1.0063355257669e-26,1.17084073923894,0.305,0.146,2.99576022665548e-22,"DEFB109F","AD_vs_PD","D1 medium spiny neuron"
1.00686130060816e-26,0.569447071049381,0.609,0.417,2.99732540578043e-22,"ZNF493","AD_vs_PD","D1 medium spiny neuron"
1.02913320565966e-26,0.55675254045715,0.636,0.434,3.06362663992825e-22,"UROS","AD_vs_PD","D1 medium spiny neuron"
1.12905352718397e-26,1.29718033352948,0.289,0.135,3.36107944507395e-22,"AC011369.1","AD_vs_PD","D1 medium spiny neuron"
1.23505259406957e-26,1.08516884438454,0.271,0.117,3.6766280672857e-22,"C19orf53","AD_vs_PD","D1 medium spiny neuron"
1.27162518352365e-26,0.682706996585361,0.516,0.324,3.78550100883154e-22,"KCNG3","AD_vs_PD","D1 medium spiny neuron"
1.2780140137486e-26,1.21427817880257,0.29,0.135,3.80451991752821e-22,"CBR3","AD_vs_PD","D1 medium spiny neuron"
1.46388563660097e-26,1.50166083660023,0.22,0.082,4.35784115159743e-22,"RPL10P16","AD_vs_PD","D1 medium spiny neuron"
1.84575195702836e-26,0.708534407441249,0.546,0.35,5.49461900087772e-22,"AL138752.2","AD_vs_PD","D1 medium spiny neuron"
1.93980890187736e-26,0.700820079006948,0.508,0.307,5.77461711999872e-22,"DUSP19","AD_vs_PD","D1 medium spiny neuron"
1.94326475842475e-26,1.53174170400381,0.22,0.084,5.78490485935465e-22,"CLEC20A","AD_vs_PD","D1 medium spiny neuron"
2.27507509805778e-26,0.683819563630379,0.507,0.312,6.77267105940821e-22,"FEM1C","AD_vs_PD","D1 medium spiny neuron"
2.74074527557693e-26,0.689733561391467,0.522,0.321,8.15892461086496e-22,"JKAMP","AD_vs_PD","D1 medium spiny neuron"
3.51987172742334e-26,1.47262182335815,0.211,0.077,1.04783061453665e-21,"AC016168.2","AD_vs_PD","D1 medium spiny neuron"
3.63399011305855e-26,1.09290855660546,0.336,0.173,1.0818025167564e-21,"KCTD4","AD_vs_PD","D1 medium spiny neuron"
3.67317889399413e-26,1.40254392329302,0.246,0.102,1.09346862495311e-21,"AC026202.2","AD_vs_PD","D1 medium spiny neuron"
4.29879813042116e-26,0.809076373232471,0.424,0.237,1.27970921544507e-21,"AC125613.1","AD_vs_PD","D1 medium spiny neuron"
4.77268046829178e-26,1.01987087089497,0.275,0.12,1.42077924860578e-21,"C1orf122","AD_vs_PD","D1 medium spiny neuron"
4.80221188660667e-26,0.59064123583778,0.656,0.478,1.42957045652394e-21,"LINC01902","AD_vs_PD","D1 medium spiny neuron"
5.53550392333165e-26,0.677619869100817,0.474,0.279,1.6478641629366e-21,"SLC25A4","AD_vs_PD","D1 medium spiny neuron"
5.93428677075064e-26,0.670391247734381,0.482,0.286,1.76657782878476e-21,"AP1S1","AD_vs_PD","D1 medium spiny neuron"
6.29238123333541e-26,0.669203320530782,0.528,0.341,1.87317896935162e-21,"AC245297.3","AD_vs_PD","D1 medium spiny neuron"
7.66360176220037e-26,0.903833977774924,0.391,0.213,2.28137760858943e-21,"NUDCD2","AD_vs_PD","D1 medium spiny neuron"
8.36803095389661e-26,0.593375804283237,0.53,0.324,2.49107913466548e-21,"INTS4P1","AD_vs_PD","D1 medium spiny neuron"
9.39759934835989e-26,1.38402411610162,0.232,0.093,2.79757135001325e-21,"AC008115.2","AD_vs_PD","D1 medium spiny neuron"
1.01822153572228e-25,0.606955963440654,0.559,0.363,3.03114368969164e-21,"DPF2","AD_vs_PD","D1 medium spiny neuron"
1.18832977259526e-25,0.720890636663767,0.472,0.284,3.53753890003882e-21,"OTUD6B-AS1","AD_vs_PD","D1 medium spiny neuron"
1.2764645508015e-25,1.00419205452954,0.321,0.161,3.79990732128098e-21,"FRG1BP","AD_vs_PD","D1 medium spiny neuron"
1.50461354927167e-25,0.805346111627188,0.393,0.213,4.47908407482682e-21,"ENPP6","AD_vs_PD","D1 medium spiny neuron"
1.56363090073586e-25,1.18161776399411,0.237,0.094,4.65477282840059e-21,"EYS","AD_vs_PD","D1 medium spiny neuron"
1.59120350325249e-25,0.555990601153471,0.606,0.406,4.73685370883234e-21,"RSAD1","AD_vs_PD","D1 medium spiny neuron"
1.70772740881471e-25,1.24504615306156,0.265,0.118,5.0837337233005e-21,"AC113386.1","AD_vs_PD","D1 medium spiny neuron"
1.77548879523659e-25,0.985889660076446,0.314,0.153,5.28545259453982e-21,"MEF2C","AD_vs_PD","D1 medium spiny neuron"
1.80611271147111e-25,1.16215648941379,0.275,0.124,5.37661693077835e-21,"RHCE","AD_vs_PD","D1 medium spiny neuron"
1.9542200650307e-25,0.849752864097186,0.404,0.225,5.81751771158989e-21,"PSMD7","AD_vs_PD","D1 medium spiny neuron"
2.07698495351509e-25,0.976195857814605,0.323,0.161,6.18297650811906e-21,"TMEM219","AD_vs_PD","D1 medium spiny neuron"
2.6796217286092e-25,0.800749278957746,0.437,0.255,7.97696592389673e-21,"BRK1","AD_vs_PD","D1 medium spiny neuron"
2.85838856843738e-25,0.900627760163843,0.406,0.237,8.50913692938123e-21,"MKRN2OS","AD_vs_PD","D1 medium spiny neuron"
