"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","celltype","contrast","direction"
"GO:0043069","negative regulation of programmed cell death","36/286","443/8692",0.0812641083521445,2.46974695733161,5.85688881723919,3.89406486695554e-07,2.46216158587789e-05,2.46216158587789e-05,"TNFAIP3/BCL2L1/RACK1/IL15RA/JAK2/STAT3/LAPTM5/PIM1/GRINA/IL15/LGMN/HCK/NFKB1/PRKCA/MT3/BCL6/PTK2B/MCL1/PTPN1/BCL2A1/SNX6/NAIP/RNF144B/SOD2/ESR1/ENO1/TFRC/LARGE1/NUPR1/IFIT3/CD74/SLC7A5/FTH1/CLU/ITGAV/IFI6",36,"Microglia","AD_vs_Ctrl","Down"
"GO:0046651","lymphocyte proliferation","16/286","108/8692",0.148148148148148,4.5024605024605,6.75559286541773,4.12788802721183e-07,2.46892329843778e-05,2.46892329843778e-05,"HAVCR2/MNDA/JAK2/LAPTM5/IL15/HLA-E/HLA-A/HLA-DRB1/LST1/TFRC/TNFSF13B/IRF1/CD74/SLC11A1/LYN/FCGR3A",16,"Microglia","AD_vs_Ctrl","Down"
"GO:0070663","regulation of leukocyte proliferation","16/286","108/8692",0.148148148148148,4.5024605024605,6.75559286541773,4.12788802721183e-07,2.46892329843778e-05,2.46892329843778e-05,"HAVCR2/TNFAIP3/MNDA/JAK2/LAPTM5/IL15/HLA-E/HLA-A/HLA-DRB1/LST1/TFRC/TNFSF13B/IRF1/CD74/LYN/FCGR3A",16,"Microglia","AD_vs_Ctrl","Down"
"GO:1903037","regulation of leukocyte cell-cell adhesion","21/286","186/8692",0.112903225806452,3.43131062485901,6.18240468594146,7.24031389897314e-07,3.81495587105418e-05,3.81495587105418e-05,"HAVCR2/PTPN2/PAG1/ACTB/JAK2/LAPTM5/IL15/PIK3CD/BCL6/CD47/HLA-E/HLA-A/GPR65/HLA-DRB1/HLA-DRA/TFRC/IRF1/B2M/PSMB9/MAP3K8/LYN",21,"Microglia","AD_vs_Ctrl","Down"
"GO:0007259","cell surface receptor signaling pathway via JAK-STAT","13/286","76/8692",0.171052631578947,5.19856459330144,6.78075399822254,9.60013804249652e-07,4.77418100854939e-05,4.77418100854939e-05,"PTPN2/IL21R/CALM1/IL15RA/JAK2/STAT3/PARP9/IL15/PARP14/PTK2B/STAT1/IL4R/STAT2",13,"Microglia","AD_vs_Ctrl","Down"
"GO:0060284","regulation of cell development","34/286","428/8692",0.0794392523364486,2.41428664793151,5.53461441940096,1.42116662191808e-06,6.69157815809514e-05,6.69157815809514e-05,"PTPN2/CCR1/GFAP/PLXNC1/GOLGA4/ACTB/DICER1/ID2/STAT3/ZFP36/PRKCA/HLA-B/MT3/BCL6/PTK2B/GPR65/HLA-DRB1/MAFB/JUNB/STAT1/HLA-DRA/RUFY3/IRF1/ISG15/CD74/ZFP36L1/SLC7A5/B2M/RPS19/GLUL/IL4R/PSMB9/VIM/LYN",34,"Microglia","AD_vs_Ctrl","Down"
"GO:0060759","regulation of response to cytokine stimulus","15/286","105/8692",0.142857142857143,4.34165834165834,6.35417485170425,1.53811016473334e-06,7.091328738656e-05,7.091328738656e-05,"SPPL2A/PTPN2/TNFAIP3/DICER1/OAS1/LAPTM5/PARP9/IFIH1/PARP14/PTPN1/NAIP/ISG15/CASP4/CD74/STAT2",15,"Microglia","AD_vs_Ctrl","Down"
"GO:0002720","positive regulation of cytokine production involved in immune response","9/286","36/8692",0.25,7.5979020979021,7.31680856181774,1.71761699083437e-06,7.837291547869e-05,7.837291547869e-05,"CD226/LAPTM5/HLA-E/RSAD2/HLA-A/CD74/SLC7A5/B2M/HK1",9,"Microglia","AD_vs_Ctrl","Down"
"GO:0006959","humoral immune response","11/286","58/8692",0.189655172413793,5.76392572944297,6.71422909175127,2.31949300544095e-06,0.000102513074046123,0.000102513074046123,"C1QB/GAPDH/SERPING1/HLA-E/HLA-A/HLA-DRB1/HAMP/B2M/CLU/RPS19/SLC11A1",11,"Microglia","AD_vs_Ctrl","Down"
"GO:0050870","positive regulation of T cell activation","16/286","123/8692",0.130081300813008,3.95337995337995,6.08457159549257,2.45938994261486e-06,0.000105682134815664,0.000105682134815664,"HAVCR2/ACTB/JAK2/IL15/PIK3CD/BCL6/CD47/HLA-E/HLA-A/GPR65/HLA-DRB1/HLA-DRA/TFRC/B2M/MAP3K8/LYN",16,"Microglia","AD_vs_Ctrl","Down"
"GO:0032102","negative regulation of response to external stimulus","21/286","201/8692",0.104477611940299,3.17524266777998,5.75505555565567,2.58602832368561e-06,0.00011005539769839,0.00011005539769839,"HAVCR2/PTPN2/TNFAIP3/OAS1/STAT3/PIM1/SERPING1/HCK/NFKB1/HLA-B/PARP14/HLA-E/HLA-A/HLA-DRB1/TMSB4X/APOE/ISG15/GRB2/RPS19/STAT2/LYN",21,"Microglia","AD_vs_Ctrl","Down"
"GO:1901740","negative regulation of myoblast fusion","9/286","39/8692",0.230769230769231,7.01344809037117,6.94217754889695,3.54466909019217e-06,0.00014262459448355,0.00014262459448355,"RPL41/RPL27/RPL14/RPL15/RPL36/RPL28/RPL19/RPL27A/RPL13A",9,"Microglia","AD_vs_Ctrl","Down"
"GO:0007159","leukocyte cell-cell adhesion","21/286","208/8692",0.100961538461538,3.06838353953739,5.56910760352982,4.4744569363873e-06,0.000175256162835842,0.000175256162835842,"HAVCR2/PTPN2/PAG1/ACTB/JAK2/LAPTM5/IL15/PIK3CD/BCL6/CD47/HLA-E/HLA-A/GPR65/HLA-DRB1/HLA-DRA/TFRC/IRF1/B2M/PSMB9/MAP3K8/LYN",21,"Microglia","AD_vs_Ctrl","Down"
"GO:0071222","cellular response to lipopolysaccharide","14/286","102/8692",0.137254901960784,4.17139723022076,5.94261158431001,5.58768759716674e-06,0.000211376968419316,0.000211376968419316,"HAVCR2/TNFAIP3/JAK2/ZFP36/GBP2/HCK/NFKB1/PRKCA/PDE4B/SLC7A5/B2M/SBNO2/VIM/LYN",14,"Microglia","AD_vs_Ctrl","Down"
"GO:0051093","negative regulation of developmental process","34/286","458/8692",0.074235807860262,2.25614560112377,5.09437004654084,6.40524992184277e-06,0.00023429451367005,0.00023429451367005,"PTPN2/CCR1/ACTB/RPL41/DICER1/RPL27/RPL14/CST3/ID2/RPL15/ZFP36/LAPTM5/DTNBP1/MT3/PTK2B/RPL36/MAFB/TMSB4X/S100B/APOE/STAT1/TFRC/RUFY3/IRF1/RPL28/ZFP36L1/RPL19/B2M/ITGAV/PSMB9/CDKN1A/RPL27A/LYN/RPL13A",34,"Microglia","AD_vs_Ctrl","Down"
"GO:0031341","regulation of cell killing","9/286","42/8692",0.214285714285714,6.51248751248751,6.60522184924618,6.83829230734013e-06,0.00024606733131941,0.00024606733131941,"HAVCR2/CD226/HLA-B/HLA-E/HLA-A/HLA-DRB1/HLA-DRA/GRB2/CLU",9,"Microglia","AD_vs_Ctrl","Down"
"GO:0002501","peptide antigen assembly with MHC protein complex","5/286","10/8692",0.5,15.1958041958042,8.28463364797484,8.19620623057838e-06,0.000285641013988503,0.000285641013988503,"TAPBP/HLA-A/HLA-DRB1/HLA-DRA/B2M",5,"Microglia","AD_vs_Ctrl","Down"
"GO:0019730","antimicrobial humoral response","7/286","24/8692",0.291666666666667,8.86421911421911,7.11582032535039,8.29810759861325e-06,0.000286933001808299,0.000286933001808299,"GAPDH/HLA-E/HLA-A/HAMP/B2M/RPS19/SLC11A1",7,"Microglia","AD_vs_Ctrl","Down"
"GO:0140894","endolysosomal toll-like receptor signaling pathway","8/286","33/8692",0.242424242424242,7.36766264038991,6.75968323796977,8.44534308141924e-06,0.000287531449833551,0.00028753144983355,"HAVCR2/TNFAIP3/PIK3AP1/OAS1/RSAD2/MSR1/IRF1/LYN",8,"Microglia","AD_vs_Ctrl","Down"
"GO:0002367","cytokine production involved in immune response","9/286","45/8692",0.2,6.07832167832168,6.29965742523006,1.24613353888221e-05,0.000396790434754869,0.000396790434754869,"CD226/LAPTM5/HLA-E/RSAD2/HLA-A/CD74/SLC7A5/B2M/HK1",9,"Microglia","AD_vs_Ctrl","Down"
"GO:0016064","immunoglobulin mediated immune response","9/286","45/8692",0.2,6.07832167832168,6.29965742523006,1.24613353888221e-05,0.000396790434754869,0.000396790434754869,"IL21R/C1QB/CD226/FCGR1A/HLA-E/TFRC/CD74/CLU/FCGR3A",9,"Microglia","AD_vs_Ctrl","Down"
"GO:0019079","viral genome replication","11/286","69/8692",0.159420289855072,4.84503901895206,5.91451724400411,1.34648764516873e-05,0.000425682451251201,0.000425682451251201,"MX1/OAS1/IFIT1/IFIH1/ADAR/RSAD2/EIF2AK2/ZNFX1/ISG15/IFITM3/PLSCR1",11,"Microglia","AD_vs_Ctrl","Down"
"GO:0097193","intrinsic apoptotic signaling pathway","19/286","189/8692",0.100529100529101,3.05524105524105,5.26903129450302,1.3708478272755e-05,0.00043031010521428,0.00043031010521428,"PTPN2/BCL2L1/RACK1/RPS7/JAK2/STAT3/LAPTM5/CUL1/MCL1/PTPN1/BCL2A1/SOD2/ENO1/NUPR1/CASP4/CD74/CLU/CDKN1A/IFI6",19,"Microglia","AD_vs_Ctrl","Down"
"GO:0001916","positive regulation of T cell mediated cytotoxicity","5/286","11/8692",0.454545454545455,13.8143674507311,7.84389617158322,1.46227508068998e-05,0.000455776725854495,0.000455776725854495,"HLA-B/HLA-E/HLA-A/HLA-DRB1/HLA-DRA",5,"Microglia","AD_vs_Ctrl","Down"
"GO:0001910","regulation of leukocyte mediated cytotoxicity","8/286","36/8692",0.222222222222222,6.75369075369075,6.38061207092509,1.68905752281891e-05,0.000505119499729494,0.000505119499729493,"HAVCR2/CD226/HLA-B/HLA-E/HLA-A/HLA-DRB1/HLA-DRA/GRB2",8,"Microglia","AD_vs_Ctrl","Down"
"GO:0001909","leukocyte mediated cytotoxicity","10/286","61/8692",0.163934426229508,4.98223088387023,5.75683781018809,2.59328716833997e-05,0.000731075732934566,0.000731075732934566,"HAVCR2/CD226/FCGR1A/HLA-B/HLA-E/HLA-A/HLA-DRB1/HLA-DRA/GRB2/FCGR3A",10,"Microglia","AD_vs_Ctrl","Down"
"GO:0043068","positive regulation of programmed cell death","24/286","292/8692",0.0821917808219178,2.49794041574863,4.80252373564267,3.16658168552077e-05,0.000870514940379809,0.000870514940379809,"TNFSF10/PTPN2/RPS6KA2/BCL2L1/RACK1/MNDA/RPS7/JAK2/LAPTM5/PIK3CD/BCL6/IGF2R/MCL1/PTPN1/BCL2A1/IFIT2/S100B/SOD2/NUPR1/CASP4/CLU/RPS6/KCNMA1/LYN",24,"Microglia","AD_vs_Ctrl","Down"
"GO:0071216","cellular response to biotic stimulus","14/286","119/8692",0.117647058823529,3.57548334018922,5.21781903129945,3.36358471060596e-05,0.000918964563527283,0.000918964563527283,"HAVCR2/TNFAIP3/JAK2/ZFP36/GBP2/HCK/NFKB1/PRKCA/PDE4B/SLC7A5/B2M/SBNO2/VIM/LYN",14,"Microglia","AD_vs_Ctrl","Down"
"GO:0002366","leukocyte activation involved in immune response","15/286","135/8692",0.111111111111111,3.37684537684538,5.13369717461295,3.49679420625782e-05,0.000949497616987552,0.000949497616987552,"HAVCR2/STAT3/PIK3CD/PTK2B/HLA-DRB1/JUNB/ADGRE2/HLA-DRA/TFRC/CD74/SLC11A1/PSMB9/SBNO2/LYN/FCGR3A",15,"Microglia","AD_vs_Ctrl","Down"
"GO:0007260","tyrosine phosphorylation of STAT protein","6/286","21/8692",0.285714285714286,8.68331668331668,6.50200032431571,4.30466670816975e-05,0.00113407469347377,0.00113407469347377,"PTPN2/JAK2/PARP9/IL15/PARP14/IL4R",6,"Microglia","AD_vs_Ctrl","Down"
"GO:0002507","tolerance induction","5/286","14/8692",0.357142857142857,10.8541458541459,6.80606950271542,5.84019688881125e-05,0.00142025886977355,0.00142025886977355,"HAVCR2/TNFAIP3/HLA-B/HLA-E/LYN",5,"Microglia","AD_vs_Ctrl","Down"
"GO:0051129","negative regulation of cellular component organization","32/286","469/8692",0.0682302771855011,2.07362786467264,4.40908274683085,6.50432443626037e-05,0.00153947272486034,0.00153947272486034,"BCL2L1/RPL41/MCTP1/RACK1/RPL27/RPL14/CST3/IL15RA/LIMK2/RPL15/GAPDH/XRN1/DTNBP1/MT3/CD47/PTPN1/RPL36/APOC1/TMSB4X/APOE/TFRC/NUPR1/RUFY3/RPL28/RPL19/B2M/CLU/RPS6/IFI6/RPL27A/PLSCR1/RPL13A",32,"Microglia","AD_vs_Ctrl","Down"
"GO:0042274","ribosomal small subunit biogenesis","10/286","70/8692",0.142857142857143,4.34165834165834,5.17762096426078,8.78472990393699e-05,0.0019736657134429,0.0019736657134429,"RPS11/RPS4X/RPS9/RPS7/RPS15/RPS5/RPS16/RPS8/RPS6/RPS19",10,"Microglia","AD_vs_Ctrl","Down"
"GO:2001234","negative regulation of apoptotic signaling pathway","13/286","114/8692",0.114035087719298,3.46570972886762,4.88792521001793,8.89312439777697e-05,0.00198792770629095,0.00198792770629095,"TNFAIP3/BCL2L1/RACK1/STAT3/GRINA/MCL1/PTPN1/SOD2/ENO1/CD74/CLU/ITGAV/IFI6",13,"Microglia","AD_vs_Ctrl","Down"
"GO:0051402","neuron apoptotic process","14/286","132/8692",0.106060606060606,3.22335240517059,4.74768161019631,0.000106158130875139,0.00228085382161829,0.00228085382161829,"JAK2/STAT3/GAPDH/GRINA/LGMN/MT3/PTK2B/MCL1/SNX6/NAIP/SOD2/NUPR1/CASP4/CLU",14,"Microglia","AD_vs_Ctrl","Down"
"GO:0002228","natural killer cell mediated immunity","8/286","46/8692",0.173913043478261,5.28549711158407,5.37521333702856,0.000109431488550306,0.00233982496774711,0.00233982496774711,"HAVCR2/CD226/HLA-B/HLA-E/HLA-A/GRB2/B2M/FCGR3A",8,"Microglia","AD_vs_Ctrl","Down"
"GO:0033993","response to lipid","30/286","449/8692",0.066815144766147,2.03061971436136,4.13620604450968,0.000161803999700084,0.00328506652602097,0.00328506652602097,"HAVCR2/TNFAIP3/JAK2/STAT3/ZFP36/GBP2/PIM1/XRN1/ACSL1/HCK/NFKB1/PRKCA/PDE4B/GCH1/IGF2R/PTK2B/TRIM25/CALM3/JUNB/S100B/SOD2/ESR1/TFRC/ZFP36L1/SLC7A5/B2M/SLC11A1/SBNO2/VIM/LYN",30,"Microglia","AD_vs_Ctrl","Down"
"GO:0140253","cell-cell fusion","9/286","62/8692",0.145161290322581,4.41168508910444,4.97258920670288,0.000174733635834974,0.00346803171392644,0.00346803171392643,"RPL41/RPL27/RPL14/RPL15/RPL36/RPL28/RPL19/RPL27A/RPL13A",9,"Microglia","AD_vs_Ctrl","Down"
"GO:0000041","transition metal ion transport","9/286","63/8692",0.142857142857143,4.34165834165834,4.90992980826325,0.000198076113315109,0.00386204791864614,0.00386204791864614,"FLVCR2/MT3/HAMP/TFRC/TRPM2/B2M/FTH1/SLC11A1/TMEM163",9,"Microglia","AD_vs_Ctrl","Down"
"GO:0006941","striated muscle contraction","13/286","127/8692",0.102362204724409,3.1109520400859,4.4201778297466,0.000266464720399933,0.00497625676156162,0.00497625676156162,"CALM1/RPL41/RPL27/RPL14/RPL15/PDE4B/RPL36/CALM3/ANK2/RPL28/RPL19/RPL27A/RPL13A",13,"Microglia","AD_vs_Ctrl","Down"
"GO:2000644","regulation of receptor catabolic process","4/286","11/8692",0.363636363636364,11.0514939605849,6.15269347466896,0.000315439730975133,0.00572149562749654,0.00572149562749654,"LAPTM5/PTPN1/HAMP/APOE",4,"Microglia","AD_vs_Ctrl","Down"
"GO:0045937","positive regulation of phosphate metabolic process","16/286","182/8692",0.0879120879120879,2.67178974871283,4.204126453867,0.000318004501663838,0.00572149562749654,0.00572149562749654,"UCHL1/RACK1/JAK2/STAT3/PARP9/IL15/PARP14/MT3/PTK2B/LCP2/TMSB4X/ENO1/IL4R/CDKN1A/FAM20A/LYN",16,"Microglia","AD_vs_Ctrl","Down"
"GO:0009166","nucleotide catabolic process","11/286","97/8692",0.11340206185567,3.44647105471848,4.4691631286839,0.000324495770373283,0.00574487311868861,0.00574487311868861,"TYMP/PFKFB3/DPYD/ADPGK/UCHL1/GAPDH/PARP14/PDE4B/ENO1/NUPR1/HK1",11,"Microglia","AD_vs_Ctrl","Down"
"GO:0160307","protein biosynthetic process","29/286","446/8692",0.0650224215246637,1.97613597165167,3.90372557646731,0.000330412755184316,0.00580320180335628,0.00580320180335628,"RPS11/RPS4X/RPS9/RPL41/RPS20/RACK1/RPL27/RPS7/RPL14/RPL15/ZFP36/GAPDH/XRN1/RPS15/CIRBP/PRKCA/RPS5/RPL36/EIF2AK2/RPS16/RPS8/RPL28/ZFP36L1/RPL19/SH3BGRL/RPS6/RPS19/RPL27A/RPL13A",29,"Microglia","AD_vs_Ctrl","Down"
"GO:0010657","muscle cell apoptotic process","7/286","43/8692",0.162790697674419,4.94747113351765,4.78622863543747,0.000451978317646068,0.00749234469626028,0.00749234469626028,"JAK2/PTPN1/SOD2/ESR1/LARGE1/NUPR1/SLC7A5",7,"Microglia","AD_vs_Ctrl","Down"
"GO:0098581","detection of external biotic stimulus","4/286","12/8692",0.333333333333333,10.1305361305361,5.83781379539905,0.000460962240849167,0.00761275700745676,0.00761275700745676,"HLA-B/HLA-A/HLA-DRB1/NAIP",4,"Microglia","AD_vs_Ctrl","Down"
"GO:0051248","negative regulation of protein metabolic process","24/286","349/8692",0.0687679083094556,2.08996733925101,3.83343651117868,0.000492610180462387,0.00807515799528343,0.00807515799528343,"PTPN2/TNFAIP3/RACK1/RPS7/CST3/ZFP36/GAPDH/XRN1/CIRBP/ADAR/PRKCA/PARP14/PTPN1/SERPINB1/SNX6/EIF2AK2/APOE/ISG15/ZFP36L1/CLU/ITGAV/CDKN1A/LYN/RPL13A",24,"Microglia","AD_vs_Ctrl","Down"
"GO:0008637","apoptotic mitochondrial changes","8/286","57/8692",0.140350877192982,4.26548889706784,4.56223515843145,0.000506593912401525,0.00824332594223952,0.00824332594223952,"TNFSF10/BCL2L1/MCL1/BCL2A1/IFIT2/SOD2/CLU/IFI6",8,"Microglia","AD_vs_Ctrl","Down"
"GO:0072526","pyridine-containing compound catabolic process","8/286","57/8692",0.140350877192982,4.26548889706784,4.56223515843145,0.000506593912401525,0.00824332594223952,0.00824332594223952,"PFKFB3/ADPGK/UCHL1/GAPDH/PARP14/ENO1/NUPR1/HK1",8,"Microglia","AD_vs_Ctrl","Down"
"GO:0002440","production of molecular mediator of immune response","10/286","88/8692",0.113636363636364,3.45359186268277,4.26694118415069,0.0005936320501304,0.00938362662098983,0.00938362662098983,"CD226/LAPTM5/HLA-E/RSAD2/HLA-A/TFRC/CD74/SLC7A5/B2M/HK1",10,"Microglia","AD_vs_Ctrl","Down"
"GO:0042552","myelination","9/286","75/8692",0.12,3.64699300699301,4.24647506095878,0.000744813132422531,0.0112509997409629,0.0112509997409629,"DICER1/ANK2/S100B/EPB41L3/GRB2/B4GALT5/CLU/ACER3/TMEM163",9,"Microglia","AD_vs_Ctrl","Down"
"GO:0045730","respiratory burst","4/286","14/8692",0.285714285714286,8.68331668331668,5.30671943890757,0.000884803131982437,0.0129673465634247,0.0129673465634247,"HCK/PIK3CD/RPS19/SLC11A1",4,"Microglia","AD_vs_Ctrl","Down"
"GO:0010038","response to metal ion","15/286","182/8692",0.0824175824175824,2.50480288941827,3.78419693034353,0.000956067382675028,0.0139195863017095,0.0139195863017095,"CALM1/CLIC4/HPCA/LGMN/MT3/CALM3/HAMP/SOD2/TFRC/TRPM2/MT2A/B2M/SLC11A1/KCNMA1/PLSCR1",15,"Microglia","AD_vs_Ctrl","Down"
"GO:0014902","myotube differentiation","9/286","78/8692",0.115384615384615,3.50672404518558,4.10180106246743,0.000992429344311624,0.0144016140259779,0.0144016140259779,"RPL41/RPL27/RPL14/RPL15/RPL36/RPL28/RPL19/RPL27A/RPL13A",9,"Microglia","AD_vs_Ctrl","Down"
"GO:0048878","chemical homeostasis","29/286","481/8692",0.0602910602910603,1.83234229388076,3.46417380879924,0.00111550345494021,0.0156737088621122,0.0156737088621122,"PTPN2/CCR1/RACK1/OAS1/STAT3/MCUB/CUL1/AQP4/MT3/ERC2/HLA-DRB1/APOC1/HAMP/ANK2/NPC2/APOE/SOD2/TFRC/MT2A/B2M/FTH1/RPS6/SLC11A1/GLUL/DMXL2/TMEM163/KCNMA1/HK1/FAM20A",29,"Microglia","AD_vs_Ctrl","Down"
"GO:0060396","growth hormone receptor signaling pathway","4/286","15/8692",0.266666666666667,8.1044289044289,5.0794092092126,0.00117554729864589,0.0163102581310555,0.0163102581310555,"JAK2/STAT3/PTPN1/LYN",4,"Microglia","AD_vs_Ctrl","Down"
"GO:1901136","carbohydrate derivative catabolic process","13/286","149/8692",0.087248322147651,2.6516168395363,3.75076998453133,0.0012293806847033,0.0170021810595627,0.0170021810595627,"TYMP/GALC/PFKFB3/DPYD/ADPGK/UCHL1/CST3/GAPDH/PDE4B/CTSL/ENO1/NUPR1/HK1",13,"Microglia","AD_vs_Ctrl","Down"
"GO:0050868","negative regulation of T cell activation","8/286","65/8692",0.123076923076923,3.74050564819796,4.09054033578478,0.00123309989157696,0.0170021810595627,0.0170021810595627,"HAVCR2/PTPN2/PAG1/LAPTM5/HLA-E/HLA-DRB1/IRF1/PSMB9",8,"Microglia","AD_vs_Ctrl","Down"
"GO:0097529","myeloid leukocyte migration","10/286","99/8692",0.101010101010101,3.0698594334958,3.82040357790606,0.00149199380416487,0.0201943870863416,0.0201943870863416,"CCR1/LGMN/PDE4B/PIK3CD/CD47/PTK2B/ADGRE2/CD74/RPS19/LYN",10,"Microglia","AD_vs_Ctrl","Down"
"GO:0061620","glycolytic process through glucose-6-phosphate","4/286","16/8692",0.25,7.5979020979021,4.872246871146,0.00152716612991529,0.02048253724547,0.02048253724547,"ADPGK/GAPDH/ENO1/HK1",4,"Microglia","AD_vs_Ctrl","Down"
"GO:0060291","long-term synaptic potentiation","7/286","54/8692",0.12962962962963,3.93965293965294,3.99677351355048,0.00182507329928437,0.0240409953054543,0.0240409953054543,"CALM1/NRGN/LGMN/PTK2B/CALM3/S100B/APOE",7,"Microglia","AD_vs_Ctrl","Down"
"GO:0046434","organophosphate catabolic process","12/286","138/8692",0.0869565217391304,2.64274855579203,3.58797338607196,0.00193215126732726,0.025300892039025,0.025300892039025,"TYMP/PFKFB3/DPYD/ADPGK/UCHL1/GAPDH/PARP14/PDE4B/APOC1/ENO1/NUPR1/HK1",12,"Microglia","AD_vs_Ctrl","Down"
"GO:0014009","glial cell proliferation","5/286","28/8692",0.178571428571429,5.42707292707293,4.32772512408592,0.00196422899840785,0.0254201097864127,0.0254201097864127,"GFAP/DICER1/SLC7A5/CLU/LYN",5,"Microglia","AD_vs_Ctrl","Down"
"GO:0044092","negative regulation of molecular function","11/286","121/8692",0.0909090909090909,2.76287349014622,3.60181401192552,0.00207594296760035,0.0266322422452149,0.0266322422452149,"CALM1/RACK1/ZFP36/PARP9/ADAR/MT3/PTPN1/SERPINB1/SNX6/CALM3/LYN",11,"Microglia","AD_vs_Ctrl","Down"
"GO:1901698","response to nitrogen compound","28/286","480/8692",0.0583333333333333,1.77284382284382,3.21300267476199,0.00221092349575123,0.0281193890580315,0.0281193890580315,"PTPN2/TNFAIP3/ACTB/HPCA/JAK2/OAS1/STAT3/XRN1/IFIT1/IFIH1/DTNBP1/LGMN/NFKB1/PRKCA/PTPN1/SLC1A2/SNX6/CALM3/STAT1/TRPM2/CASP4/ZFP36L1/SLC7A5/GRB2/RPS6/STAT2/VIM/LYN",28,"Microglia","AD_vs_Ctrl","Down"
"GO:0006809","nitric oxide biosynthetic process","6/286","42/8692",0.142857142857143,4.34165834165834,4.00407159944336,0.0023290219697331,0.0292116374417531,0.0292116374417531,"JAK2/GCH1/CD47/APOE/ESR1/CLU",6,"Microglia","AD_vs_Ctrl","Down"
"GO:0009179","purine ribonucleoside diphosphate metabolic process","8/286","72/8692",0.111111111111111,3.37684537684538,3.73539681438758,0.0023986365333093,0.02982125083266,0.02982125083266,"PFKFB3/ADPGK/UCHL1/GAPDH/GUK1/ENO1/NUPR1/HK1",8,"Microglia","AD_vs_Ctrl","Down"
"GO:0030595","leukocyte chemotaxis","10/286","107/8692",0.0934579439252336,2.8403372328606,3.53298953028893,0.00267336467615313,0.0325959009825173,0.0325959009825173,"CCR1/LGMN/PDE4B/PIK3CD/PTK2B/ADGRE2/TRPM2/CD74/RPS19/LYN",10,"Microglia","AD_vs_Ctrl","Down"
"GO:0072524","pyridine-containing compound metabolic process","10/286","107/8692",0.0934579439252336,2.8403372328606,3.53298953028893,0.00267336467615313,0.0325959009825173,0.0325959009825173,"PFKFB3/ADPGK/UCHL1/GAPDH/PARP9/PARP14/NAMPT/ENO1/NUPR1/HK1",10,"Microglia","AD_vs_Ctrl","Down"
"GO:0014015","positive regulation of gliogenesis","5/286","30/8692",0.166666666666667,5.06526806526807,4.11399656522308,0.0026992826640672,0.0327315755374286,0.0327315755374286,"GFAP/DICER1/ID2/SLC7A5/LYN",5,"Microglia","AD_vs_Ctrl","Down"
"GO:1902993","positive regulation of amyloid precursor protein catabolic process","4/286","19/8692",0.210526315789474,6.39823334560177,4.34477188562455,0.00300882643073347,0.0356996232597752,0.0356996232597752,"GSAP/APOE/CLU/LYN",4,"Microglia","AD_vs_Ctrl","Down"
"GO:0003013","circulatory system process","19/286","288/8692",0.0659722222222222,2.00500194250194,3.19921422280497,0.00301664236311702,0.0356996232597752,0.0356996232597752,"ITGA9/FLVCR2/CALM1/SLC2A3/TBC1D8/ID2/SERPING1/PDE4B/GCH1/PTPN1/SLC1A2/CALM3/HRH2/ANK2/APOE/SOD2/TFRC/SLC7A5/KCNMA1",19,"Microglia","AD_vs_Ctrl","Down"
"GO:0009611","response to wounding","18/286","267/8692",0.0674157303370786,2.04887247583877,3.2108244658253,0.00306055300749759,0.0361226869631582,0.0361226869631582,"TNFAIP3/CCR1/ACTB/JAK2/STAT3/ZFP36/SERPING1/PRKCA/APOE/ZFP36L1/ANKRD22/ACTG1/SLC11A1/ITGAV/CDKN1A/F13A1/PLSCR1/LYN",18,"Microglia","AD_vs_Ctrl","Down"
"GO:0017148","negative regulation of translation","9/286","93/8692",0.0967741935483871,2.9411233927363,3.47131353653301,0.00341074186166408,0.0394149960306141,0.0394149960306141,"RACK1/ZFP36/GAPDH/XRN1/CIRBP/PRKCA/EIF2AK2/ZFP36L1/RPL13A",9,"Microglia","AD_vs_Ctrl","Down"
"GO:0006935","chemotaxis","16/286","228/8692",0.0701754385964912,2.13274444853392,3.19694185309244,0.00346749440487281,0.0397594047563913,0.0397594047563913,"PTPN2/TYMP/CCR1/LGMN/PDE4B/FPR1/PIK3CD/PTK2B/TMSB4X/ANOS1/ADGRE2/TRPM2/CD74/RPS19/ITGAV/LYN",16,"Microglia","AD_vs_Ctrl","Down"
"GO:0043330","response to exogenous dsRNA","3/286","10/8692",0.3,9.11748251748252,4.7373412505267,0.00356190528373195,0.0400126720451716,0.0400126720451716,"OAS1/IFIT1/IFIH1",3,"Microglia","AD_vs_Ctrl","Down"
"GO:0060586","multicellular organismal-level iron ion homeostasis","3/286","10/8692",0.3,9.11748251748252,4.7373412505267,0.00356190528373195,0.0400126720451716,0.0400126720451716,"HAMP/TFRC/SLC11A1",3,"Microglia","AD_vs_Ctrl","Down"
"GO:0098974","postsynaptic actin cytoskeleton organization","3/286","10/8692",0.3,9.11748251748252,4.7373412505267,0.00356190528373195,0.0400126720451716,0.0400126720451716,"DBNL/ACTB/ACTG1",3,"Microglia","AD_vs_Ctrl","Down"
